,id,original_title,original_language,release_date,popularity,vote_average,vote_count,media_type,adult
1955,117465,,Japanese,,62.392,10.0,4,tv,False
1956,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
1957,208891,,Japanese,,59.825,8.667,3,tv,False
1958,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
1959,82856,,English,,1108.646,8.488,8697,tv,False
1960,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
1961,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
1962,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
1963,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
1964,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
1965,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
1966,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
1967,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
1968,95558,,English,,64.625,8.0,8,tv,False
1969,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
1970,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
1971,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
1972,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
1973,158876,,Chinese,,58.304,8.4,9,tv,False
1974,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
1975,117465,,Japanese,,62.392,10.0,4,tv,False
1976,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
1977,208891,,Japanese,,59.825,8.667,3,tv,False
1978,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
1979,82856,,English,,1108.646,8.488,8697,tv,False
1980,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
1981,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
1982,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
1983,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
1984,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
1985,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
1986,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
1987,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
1988,95558,,English,,64.625,8.0,8,tv,False
1989,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
1990,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
1991,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
1992,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
1993,158876,,Chinese,,58.304,8.4,9,tv,False
1994,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
1995,117465,,Japanese,,62.392,10.0,4,tv,False
1996,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
1997,208891,,Japanese,,59.825,8.667,3,tv,False
1998,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
1999,82856,,English,,1108.646,8.488,8697,tv,False
2000,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
2001,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
2002,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
2003,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
2004,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
2005,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
2006,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
2007,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
2008,95558,,English,,64.625,8.0,8,tv,False
2009,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
2010,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
2011,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
2012,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
2013,158876,,Chinese,,58.304,8.4,9,tv,False
2014,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
2015,117465,,Japanese,,62.392,10.0,4,tv,False
2016,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
2017,208891,,Japanese,,59.825,8.667,3,tv,False
2018,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
2019,82856,,English,,1108.646,8.488,8697,tv,False
2020,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
2021,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
2022,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
2023,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
2024,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
2025,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
2026,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
2027,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
2028,95558,,English,,64.625,8.0,8,tv,False
2029,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
2030,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
2031,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
2032,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
2033,158876,,Chinese,,58.304,8.4,9,tv,False
2034,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
2035,117465,,Japanese,,62.392,10.0,4,tv,False
2036,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
2037,208891,,Japanese,,59.825,8.667,3,tv,False
2038,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
2039,82856,,English,,1108.646,8.488,8697,tv,False
2040,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
2041,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
2042,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
2043,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
2044,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
2045,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
2046,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
2047,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
2048,95558,,English,,64.625,8.0,8,tv,False
2049,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
2050,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
2051,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
2052,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
2053,158876,,Chinese,,58.304,8.4,9,tv,False
2054,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
2055,117465,,Japanese,,62.392,10.0,4,tv,False
2056,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
2057,208891,,Japanese,,59.825,8.667,3,tv,False
2058,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
2059,82856,,English,,1108.646,8.488,8697,tv,False
2060,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
2061,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
2062,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
2063,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
2064,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
2065,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
2066,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
2067,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
2068,95558,,English,,64.625,8.0,8,tv,False
2069,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
2070,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
2071,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
2072,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
2073,158876,,Chinese,,58.304,8.4,9,tv,False
2074,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
2075,117465,,Japanese,,62.392,10.0,4,tv,False
2076,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
2077,208891,,Japanese,,59.825,8.667,3,tv,False
2078,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
2079,82856,,English,,1108.646,8.488,8697,tv,False
2080,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
2081,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
2082,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
2083,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
2084,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
2085,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
2086,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
2087,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
2088,95558,,English,,64.625,8.0,8,tv,False
2089,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
2090,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
2091,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
2092,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
2093,158876,,Chinese,,58.304,8.4,9,tv,False
2094,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
2095,117465,,Japanese,,62.392,10.0,4,tv,False
2096,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
2097,208891,,Japanese,,59.825,8.667,3,tv,False
2098,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
2099,82856,,English,,1108.646,8.488,8697,tv,False
2100,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
2101,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
2102,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
2103,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
2104,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
2105,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
2106,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
2107,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
2108,95558,,English,,64.625,8.0,8,tv,False
2109,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
2110,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
2111,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
2112,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
2113,158876,,Chinese,,58.304,8.4,9,tv,False
2114,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
2115,117465,,Japanese,,62.392,10.0,4,tv,False
2116,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
2117,208891,,Japanese,,59.825,8.667,3,tv,False
2118,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
2119,82856,,English,,1108.646,8.488,8697,tv,False
2120,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
2121,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
2122,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
2123,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
2124,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
2125,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
2126,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
2127,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
2128,95558,,English,,64.625,8.0,8,tv,False
2129,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
2130,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
2131,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
2132,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
2133,158876,,Chinese,,58.304,8.4,9,tv,False
2134,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
2135,117465,,Japanese,,62.392,10.0,4,tv,False
2136,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
2137,208891,,Japanese,,59.825,8.667,3,tv,False
2138,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
2139,82856,,English,,1108.646,8.488,8697,tv,False
2140,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
2141,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
2142,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
2143,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
2144,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
2145,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
2146,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
2147,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
2148,95558,,English,,64.625,8.0,8,tv,False
2149,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
2150,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
2151,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
2152,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
2153,158876,,Chinese,,58.304,8.4,9,tv,False
2154,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
2155,117465,,Japanese,,62.392,10.0,4,tv,False
2156,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
